company_id,CIN,field,expected_category,reason_missing,retrieved_at,notes
COMP_L17119GJ1986PLC009009,L17119GJ1986PLC009009,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009152,L17119GJ1986PLC009152,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009152,L17119GJ1986PLC009152,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009152,L17119GJ1986PLC009152,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17239GJ1985PLC007829,L17239GJ1985PLC007829,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17239GJ1985PLC007829,L17239GJ1985PLC007829,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17239GJ1985PLC007829,L17239GJ1985PLC007829,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L18119GJ1984PLC006922,L18119GJ1984PLC006922,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L18119GJ1984PLC006922,L18119GJ1984PLC006922,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L18119GJ1984PLC006922,L18119GJ1984PLC006922,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L19116GJ1983FLC006516,L19116GJ1983FLC006516,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L19116GJ1983FLC006516,L19116GJ1983FLC006516,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L19116GJ1983FLC006516,L19116GJ1983FLC006516,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20299GJ1985PLC008047,L20299GJ1985PLC008047,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20299GJ1985PLC008047,L20299GJ1985PLC008047,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20299GJ1985PLC008047,L20299GJ1985PLC008047,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20310GJ1984PLC006994,L20310GJ1984PLC006994,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20310GJ1984PLC006994,L20310GJ1984PLC006994,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20310GJ1984PLC006994,L20310GJ1984PLC006994,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L21010GJ1986PLC008772,L21010GJ1986PLC008772,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L21010GJ1986PLC008772,L21010GJ1986PLC008772,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L21010GJ1986PLC008772,L21010GJ1986PLC008772,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25209GJ1984PLC007252,L25209GJ1984PLC007252,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25209GJ1984PLC007252,L25209GJ1984PLC007252,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25209GJ1984PLC007252,L25209GJ1984PLC007252,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25209GJ1986PLC009021,L25209GJ1986PLC009021,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25209GJ1986PLC009021,L25209GJ1986PLC009021,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L25209GJ1986PLC009021,L25209GJ1986PLC009021,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26921GJ1985PLC008196,L26921GJ1985PLC008196,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26921GJ1985PLC008196,L26921GJ1985PLC008196,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26921GJ1985PLC008196,L26921GJ1985PLC008196,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26931GJ1986PLC102350,L26931GJ1986PLC102350,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26931GJ1986PLC102350,L26931GJ1986PLC102350,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26931GJ1986PLC102350,L26931GJ1986PLC102350,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26940GJ1983PLC006400,L26940GJ1983PLC006400,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26940GJ1983PLC006400,L26940GJ1983PLC006400,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L26940GJ1983PLC006400,L26940GJ1983PLC006400,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1984PLC007185,L27100GJ1984PLC007185,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1984PLC007185,L27100GJ1984PLC007185,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1984PLC007185,L27100GJ1984PLC007185,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1985PLC008286,L27100GJ1985PLC008286,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1985PLC008286,L27100GJ1985PLC008286,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1985PLC008286,L27100GJ1985PLC008286,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1986PLC009212,L27100GJ1986PLC009212,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1986PLC009212,L27100GJ1986PLC009212,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27100GJ1986PLC009212,L27100GJ1986PLC009212,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27109GJ1986PLC008770,L27109GJ1986PLC008770,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27109GJ1986PLC008770,L27109GJ1986PLC008770,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27109GJ1986PLC008770,L27109GJ1986PLC008770,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27209GJ1984PLC098951,L27209GJ1984PLC098951,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27209GJ1984PLC098951,L27209GJ1984PLC098951,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L27209GJ1984PLC098951,L27209GJ1984PLC098951,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L29199GJ1984PLC007130,L29199GJ1984PLC007130,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L29199GJ1984PLC007130,L29199GJ1984PLC007130,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L29199GJ1984PLC007130,L29199GJ1984PLC007130,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L29199GJ1984PLC007177,L29199GJ1984PLC007177,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
