company_id,CIN,field,expected_category,reason_missing,retrieved_at,notes
COMP_U01403MH2015PTC261942,U01403MH2015PTC261942,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U01403MH2015PTC261942,U01403MH2015PTC261942,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U65993MH1982PTC027783,U65993MH1982PTC027783,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U24110MH1998PTC113702,U24110MH1998PTC113702,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_U74999MH2019PTC324789,U74999MH2019PTC324789,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L05004GJ1985PLC008318,L05004GJ1985PLC008318,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L11711GJ1984PLC007048,L11711GJ1984PLC007048,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1983PLC006574,L15142GJ1983PLC006574,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15142GJ1986PLC008598,L15142GJ1986PLC008598,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15200GJ1986PLC009146,L15200GJ1986PLC009146,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15400GJ1985PLC007773,L15400GJ1985PLC007773,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L15419GJ1982PLC005071,L15419GJ1982PLC005071,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17100GJ1983PLC028990,L17100GJ1983PLC028990,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1982PLC004960,L17110GJ1982PLC004960,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006309,L17110GJ1983PLC006309,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1983PLC006462,L17110GJ1983PLC006462,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
